V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
4.562,2.931,0.0,,0.0,0.0,0.0,33.3,,2.0,,,3.052,0.875,,2.0,1.062,1.153,1.0,0.0,0.0,,,0.0,,0.0,2.17,0.05,,20.392,1.14,,,4.0,,,,2.0,8.026,0.0,0.0,1
5.062,,0.0,0.0,0.0,,0.0,,,,,,,,10.792,12.0,,,,0.0,,1.137,,,,,2.404,0.0,0.0,0.0,2.398,0.0,0.0,,,3.83,,,,,,1
,2.7734,2.0,0.0,0.0,,,26.3,0.0,0.0,,,3.352,,,0.0,,1.131,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,4.094,2.019,2.0,8.76,0.0,0.0,1
5.092,2.0631,,,3.0,,5.0,51.5,0.0,,,,3.945,,,6.0,1.002,1.103,0.0,,0.0,,,0.0,,,2.412,0.0,0.0,,,0.0,2.0,3.0,2.0,,2.375,,,,0.0,1
5.051,,,2.0,,,14.0,41.9,,,,,5.032,0.964,11.786,14.0,1.032,1.124,0.0,0.0,,,,,1.0,,2.399,,0.0,50.918,,,12.0,18.0,,,2.595,6.0,10.274,0.0,,1
3.618,,0.0,0.0,,0.0,,44.4,0.0,1.0,0.0,,2.593,0.0,8.412,0.0,,1.116,0.0,0.0,0.0,1.332,1.0,,0.0,,2.0,-0.237,0.0,0.0,0.579,,,,0.0,3.526,,0.0,,,,1
,2.7726,1.0,0.0,3.0,0.0,,41.7,0.0,,,0.144,3.772,,10.698,9.0,1.029,,0.0,0.0,,1.278,,0.0,0.0,,,,,23.066,2.22,0.0,1.0,,0.0,4.757,2.728,1.0,,,0.0,1
,2.6699,,0.0,0.0,,2.0,36.4,0.0,3.0,,,3.7,0.985,10.545,9.0,1.02,1.107,,0.0,,1.317,3.0,0.0,0.0,,2.402,0.001,0.0,,,,,0.0,0.0,4.706,2.293,,,,0.0,1
5.306,,0.0,,11.0,,4.0,,,6.0,,-1.722,4.217,,,9.0,,,0.0,,0.0,1.191,,0.0,,,2.527,0.0,0.0,,3.172,,2.0,,,,,4.0,,,,1
,2.7944,0.0,,1.0,0.0,2.0,34.4,0.0,5.0,,,3.729,2.297,10.299,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,4.371,,,0.0,,,,,8.613,0.0,0.0,1
3.618,,2.0,0.0,0.0,0.0,0.0,27.3,2.0,0.0,0.0,0.0,,1.522,7.853,,,1.131,,,0.0,1.338,0.0,1.0,1.0,0.0,1.732,0.336,,0.0,,0.0,,,0.0,6.866,2.272,0.0,,0.0,2.0,1
,1.7389,1.0,,0.0,0.0,,25.0,,0.0,,0.0,3.426,,,,0.985,,0.0,0.0,0.0,,,,0.0,0.0,1.414,,0.0,0.0,1.333,,,0.0,0.0,,2.083,,,0.0,1.0,1
5.051,3.532,0.0,0.0,,0.0,0.0,,,,2.0,,,3.546,,,0.991,1.146,0.0,,,1.141,0.0,0.0,,0.0,2.291,0.0,,11.784,10.986,,0.0,2.0,,,,1.0,8.71,0.0,0.0,1
,,,0.0,2.0,,,30.0,,,,-0.608,3.21,,10.053,4.0,1.02,1.154,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.336,0.014,0.0,21.357,1.586,0.0,,3.0,2.0,3.631,2.9,,8.126,0.0,0.0,1
4.953,,0.0,0.0,,0.0,2.0,40.0,1.0,2.0,,0.0,,1.273,9.975,4.0,,1.129,0.0,,0.0,1.241,1.0,0.0,0.0,0.0,2.288,-0.008,,20.772,1.602,0.0,,2.0,0.0,3.853,,,,0.0,0.0,1
5.418,3.1768,10.0,,0.0,0.0,12.0,54.5,0.0,0.0,0.0,0.0,4.608,0.72,,0.0,1.121,,0.0,,0.0,,,,,,2.532,0.0,0.0,,2.359,0.0,,0.0,,,,0.0,10.237,0.0,,1
,,,,0.0,,,,,0.0,,,2.661,,8.394,0.0,0.96,1.144,0.0,,0.0,1.195,,0.0,0.0,0.0,,0.108,,,,0.0,,0.0,0.0,,,0.0,6.741,,,2
3.0,,0.0,,,0.0,,,0.0,,0.0,,2.022,,7.286,,,,,,,0.946,1.0,,0.0,,2.0,,0.0,0.0,0.444,0.0,,0.0,0.0,3.119,2.167,,6.827,,,2
,3.0215,0.0,,0.0,,,46.7,1.0,,0.0,0.0,2.853,0.802,,0.0,,1.111,0.0,,0.0,1.323,1.0,0.0,0.0,0.0,,-0.074,0.0,0.0,,0.0,0.0,0.0,0.0,,1.952,,7.773,0.0,0.0,2
3.879,,0.0,0.0,2.0,0.0,0.0,,,0.0,,,2.922,,8.743,,,1.151,0.0,,,1.179,,0.0,0.0,0.0,1.902,0.038,,0.0,,,,,,2.957,1.722,1.0,7.078,0.0,0.0,2
,3.753,0.0,,0.0,,0.0,34.5,3.0,1.0,,1.296,3.211,1.859,10.165,2.0,0.975,1.136,,0.0,0.0,,,,0.0,0.0,2.175,0.013,,,,0.0,,,1.0,,,0.0,,0.0,,2
3.919,3.1183,0.0,0.0,0.0,,0.0,27.6,2.0,3.0,,0.0,,2.55,9.002,1.0,0.998,,0.0,,,1.116,0.0,0.0,,0.0,,0.014,0.0,0.0,,0.0,0.0,0.0,1.0,3.056,2.318,0.0,,0.0,,2
,2.4524,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,7.853,1.0,0.989,1.144,0.0,,,1.189,0.0,0.0,,,1.732,,,,,0.0,0.0,0.0,,,2.8,,,0.0,0.0,2
5.125,,,0.0,0.0,,0.0,30.0,3.0,,,0.025,2.925,1.299,10.01,2.0,0.998,1.146,,0.0,0.0,,,,0.0,0.0,2.149,,0.0,,,,0.0,,,,,0.0,7.748,0.0,0.0,2
4.404,3.5332,,0.0,0.0,0.0,0.0,30.4,0.0,,,-0.595,3.272,,,6.0,,,,0.0,,1.128,0.0,0.0,0.0,0.0,2.053,0.015,0.0,21.015,,0.0,0.0,,,3.402,,,,0.0,,2
4.56,4.4123,0.0,0.0,0.0,,,33.3,,4.0,0.0,-0.945,3.979,3.022,,,0.987,1.139,,,0.0,,0.0,,0.0,0.0,2.156,0.0,0.0,,,,0.0,0.0,0.0,,2.25,,8.631,0.0,0.0,2
4.383,3.1398,0.0,,0.0,0.0,,31.6,1.0,,0.0,-0.678,,3.249,10.063,4.0,0.98,,0.0,0.0,0.0,,0.0,,0.0,0.0,2.054,,0.0,,7.892,,,0.0,,3.329,2.214,0.0,,0.0,0.0,2
,,0.0,0.0,1.0,0.0,,33.3,1.0,0.0,1.0,0.0,,,,0.0,,1.14,0.0,,0.0,,0.0,,0.0,0.0,1.978,0.0,0.0,0.0,,,0.0,1.0,,,1.8,,8.146,0.0,0.0,2
4.732,2.9545,2.0,,0.0,0.0,1.0,46.7,1.0,0.0,0.0,0.0,3.439,,,0.0,1.012,1.103,,,0.0,1.336,1.0,,1.0,0.0,2.194,-0.025,0.0,0.0,,0.0,,0.0,0.0,3.981,2.358,0.0,8.774,,,2
4.783,3.3094,,0.0,0.0,,,,,2.0,0.0,0.0,,,,4.0,1.011,,,0.0,0.0,,1.0,,0.0,,2.222,,,0.0,1.358,,2.0,0.0,1.0,,,,8.062,0.0,0.0,2
,,0.0,,,0.0,1.0,43.8,1.0,1.0,0.0,0.0,,1.125,,,0.991,1.117,0.0,,0.0,1.243,1.0,0.0,0.0,0.0,2.136,,0.0,0.0,,0.0,,,1.0,,,,,,,2
4.896,,,0.0,0.0,0.0,,,0.0,3.0,0.0,,,,10.027,,,,,,0.0,,1.0,0.0,,0.0,,0.004,0.0,10.378,,,2.0,,,3.744,2.583,0.0,8.369,0.0,0.0,2
4.77,,0.0,,0.0,0.0,,44.4,,2.0,0.0,-0.875,,,9.882,4.0,1.011,,,,,1.248,1.0,0.0,0.0,0.0,2.236,0.014,0.0,,1.74,,,0.0,,,2.8,,,0.0,0.0,2
,3.1573,0.0,0.0,0.0,,,44.4,,2.0,,-0.872,3.239,,9.882,4.0,1.011,1.116,,,0.0,,,,0.0,0.0,,0.014,0.0,,,0.0,0.0,0.0,1.0,,2.8,,,,0.0,2
4.882,,0.0,0.0,,0.0,2.0,37.5,2.0,,0.0,-1.14,,2.123,10.361,,1.036,,,,,,1.0,0.0,,,,0.0,,,3.779,,0.0,0.0,2.0,3.755,2.981,,8.711,2.0,0.0,2
4.607,3.1387,,,,0.0,2.0,50.0,,1.0,2.0,0.0,3.168,,9.631,2.0,,1.11,0.0,,,1.295,,0.0,,0.0,2.194,-0.027,0.0,0.0,,,1.0,,1.0,3.692,,1.0,8.242,0.0,0.0,2
5.313,3.4001,1.0,,,,2.0,36.8,,,0.0,0.0,3.493,1.16,10.388,6.0,1.031,,0.0,0.0,,1.257,1.0,0.0,,,2.311,-0.008,0.0,20.999,1.833,,1.0,0.0,,4.735,3.114,0.0,9.506,0.0,0.0,2
4.641,3.0853,,0.0,,0.0,,,,,0.0,,3.233,1.261,9.714,4.0,,,,0.0,,1.249,,0.0,0.0,0.0,2.214,,,,,,1.0,0.0,0.0,3.664,2.583,,,,,2
,2.4843,,0.0,0.0,0.0,,,1.0,3.0,0.0,0.171,3.606,,10.295,,0.992,1.137,,,,,,0.0,,,,,0.0,22.913,3.3,,0.0,,0.0,,2.375,,8.342,,0.0,2
,3.4601,,,0.0,,,,0.0,0.0,0.0,0.0,2.591,,8.412,0.0,1.01,1.157,,,0.0,1.306,1.0,0.0,0.0,,,-0.238,,,,,0.0,,1.0,3.52,2.3,,7.59,,,2
4.414,3.2788,,0.0,,0.0,0.0,41.7,0.0,1.0,,0.0,2.899,0.802,9.183,1.0,1.016,,,0.0,0.0,1.239,,0.0,0.0,,2.101,,0.0,,,0.0,,,1.0,,,,7.854,0.0,,2
3.732,2.4884,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,2.57,,8.16,0.0,0.961,1.138,0.0,,0.0,1.247,,0.0,0.0,0.0,1.802,-0.197,,0.0,2.488,0.0,0.0,0.0,0.0,2.991,1.917,,6.88,0.0,,2
,2.4305,,0.0,,0.0,0.0,,2.0,,0.0,0.0,,,8.318,,0.979,1.137,0.0,0.0,,1.386,,1.0,,,1.732,-0.48,,,1.0,,,0.0,0.0,,2.021,0.0,,,,2
,2.2408,,0.0,1.0,0.0,,25.0,2.0,0.0,,0.0,,,,0.0,,1.161,0.0,,0.0,1.133,0.0,0.0,,0.0,,0.323,,,2.094,0.0,,,,2.811,,1.0,6.385,,0.0,2
,,,,0.0,,0.0,31.4,2.0,,,0.0,3.553,3.146,,,,1.143,0.0,,,1.187,,0.0,0.0,,,,,,,0.0,0.0,,1.0,,,0.0,7.753,0.0,0.0,2
3.618,2.5915,,0.0,0.0,0.0,0.0,23.1,1.0,2.0,0.0,,2.435,1.522,7.853,0.0,1.015,1.16,0.0,0.0,0.0,,,0.0,,,1.732,0.402,,0.0,,0.0,,0.0,,,,,6.634,,,2
,3.2893,0.0,,,0.0,,,2.0,,0.0,-0.193,,1.557,8.891,,,1.147,0.0,0.0,,1.14,0.0,0.0,0.0,0.0,1.932,,,,2.535,0.0,,0.0,,3.346,,,7.465,0.0,,2
,3.0679,0.0,0.0,1.0,,,32.8,1.0,1.0,1.0,-0.156,,,10.042,1.0,,,,0.0,0.0,,,0.0,,0.0,1.995,0.0,0.0,10.599,9.701,0.0,,1.0,2.0,3.309,,1.0,,,0.0,2
,,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,,,,1.922,9.464,4.0,1.036,1.146,0.0,0.0,0.0,1.114,0.0,,0.0,0.0,,-0.027,,,3.677,,,,,,3.533,0.0,7.994,0.0,0.0,2
4.346,3.6387,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,-0.41,3.074,1.975,,3.0,1.021,1.142,,,,1.153,,0.0,0.0,0.0,2.0,0.05,,,3.165,0.0,0.0,,0.0,3.424,,,7.785,,,2
,4.0026,,0.0,0.0,0.0,0.0,31.8,,,,-0.11,3.176,1.761,,6.0,,1.142,0.0,0.0,0.0,1.161,,0.0,,0.0,2.107,-0.027,0.0,10.614,,,0.0,0.0,1.0,,2.967,0.0,,,,2
,3.6203,,0.0,0.0,0.0,0.0,37.5,1.0,2.0,0.0,,,,9.011,,1.012,1.13,,,0.0,1.207,0.0,0.0,,0.0,,-0.086,0.0,9.753,2.999,,,,,3.444,3.083,0.0,,0.0,,2
4.691,4.0085,0.0,0.0,,0.0,,33.3,,,,-2.748,,1.436,,6.0,1.064,1.139,,0.0,,,0.0,,,0.0,2.117,,,19.662,2.428,0.0,,,2.0,,3.944,0.0,8.128,0.0,0.0,2
,3.6519,0.0,,,,,32.0,,,,-0.558,3.25,2.187,,5.0,,,0.0,,0.0,1.172,0.0,,0.0,0.0,,0.014,0.0,21.071,,0.0,,,0.0,,2.803,,8.013,,0.0,2
,3.0837,,0.0,,0.0,1.0,,0.0,0.0,,0.0,,0.802,,0.0,0.982,1.125,0.0,0.0,0.0,,,0.0,0.0,0.0,,-0.077,,0.0,,,,,,3.557,2.238,1.0,7.79,,0.0,2
4.675,,0.0,0.0,0.0,,1.0,44.0,1.0,2.0,0.0,0.083,3.474,,10.014,7.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,10.994,3.45,0.0,0.0,0.0,0.0,3.6,2.462,,8.445,0.0,0.0,2
4.517,,0.0,0.0,0.0,0.0,,,1.0,1.0,,0.0,,1.409,,1.0,0.987,1.12,0.0,0.0,0.0,1.256,1.0,,,0.0,,-0.024,,0.0,2.036,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,2
4.732,2.3414,,,0.0,0.0,1.0,47.1,,1.0,0.0,0.0,3.124,0.0,,2.0,,1.11,0.0,0.0,,1.243,2.0,0.0,0.0,0.0,,0.013,,,,,0.0,0.0,,,2.0,0.0,8.158,0.0,0.0,2
,,0.0,,2.0,0.0,1.0,,0.0,3.0,2.0,,3.499,1.911,10.014,,1.028,,0.0,0.0,0.0,1.201,1.0,,0.0,0.0,,-0.002,0.0,21.295,3.219,,0.0,2.0,2.0,,3.0,,8.485,,,2
4.953,3.2896,0.0,,,0.0,,40.0,,,3.0,,3.324,,9.975,4.0,1.015,,,,0.0,1.214,1.0,,,0.0,2.288,,,,,,,2.0,2.0,3.736,,,,0.0,,2
,2.5728,0.0,,,1.0,,,,1.0,0.0,1.477,,1.16,10.388,2.0,0.975,1.136,0.0,0.0,0.0,1.211,,0.0,0.0,0.0,2.311,,,0.0,,1.0,0.0,0.0,1.0,3.478,,0.0,7.975,,0.0,2
,,,0.0,0.0,,1.0,,,,,0.209,3.211,1.461,,3.0,0.987,1.114,,0.0,0.0,,1.0,0.0,,,,,0.0,11.013,,0.0,,,0.0,3.652,2.383,0.0,,,,2
5.096,,,,0.0,0.0,0.0,,2.0,,0.0,-1.5,,,10.278,,1.042,1.125,,,0.0,1.223,1.0,0.0,0.0,0.0,2.358,,,32.786,1.482,,,0.0,0.0,,3.208,,,0.0,0.0,2
4.876,,,,0.0,,0.0,22.7,2.0,5.0,0.0,,3.16,,,6.0,1.043,1.161,0.0,0.0,,1.008,0.0,0.0,,0.0,2.189,-0.027,0.0,0.0,2.313,,0.0,0.0,5.0,3.341,3.7,,,0.0,0.0,2
,2.2675,,,,,2.0,,0.0,2.0,,,3.703,,10.385,6.0,,1.104,,,,,2.0,0.0,0.0,0.0,,0.0,0.0,11.895,3.098,0.0,,,1.0,,2.458,0.0,8.718,0.0,,2
,3.0457,0.0,,0.0,0.0,0.0,23.1,1.0,2.0,1.0,-0.836,,,8.755,,1.031,,,0.0,0.0,1.08,0.0,,0.0,,,-0.255,0.0,9.519,2.052,0.0,,,3.0,3.328,3.611,1.0,7.365,0.0,0.0,2
3.879,2.6225,1.0,,0.0,0.0,0.0,30.8,2.0,,,0.0,,,,,0.972,1.142,0.0,0.0,0.0,,0.0,,1.0,,,0.037,,,3.685,,0.0,,0.0,3.542,1.846,0.0,,,1.0,2
3.732,2.7566,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.585,8.16,0.0,1.005,,,0.0,0.0,1.077,,,,0.0,1.802,-0.237,0.0,,2.488,0.0,0.0,,,2.961,2.667,0.0,6.802,0.0,0.0,2
,3.0785,0.0,0.0,0.0,0.0,,33.3,,,,-0.664,,3.284,9.867,2.0,0.975,,,0.0,0.0,1.199,,0.0,0.0,0.0,1.993,0.0,,10.324,8.066,,0.0,0.0,1.0,,2.083,0.0,,,0.0,2
4.347,3.0077,0.0,,0.0,0.0,,31.7,1.0,,0.0,,3.477,2.79,9.619,3.0,,1.142,0.0,,0.0,,,0.0,0.0,0.0,,0.001,0.0,,5.864,0.0,,0.0,0.0,3.357,2.078,0.0,,,0.0,2
,3.3851,,,,0.0,0.0,28.6,0.0,,0.0,-2.153,,1.5,,4.0,1.069,1.149,0.0,0.0,0.0,1.075,,,0.0,0.0,2.0,-0.092,,19.281,2.682,0.0,,,,3.408,4.042,0.0,,,,2
4.343,3.6524,0.0,,,,,31.3,1.0,,,-0.501,,1.906,9.058,,,1.143,,0.0,,,,0.0,,0.0,1.989,-0.089,0.0,10.119,2.682,,0.0,,1.0,3.423,,,7.697,,0.0,2
5.421,,,,0.0,1.0,0.0,28.6,,7.0,0.0,-5.019,,1.669,10.487,10.0,1.087,1.149,0.0,,0.0,1.084,0.0,0.0,0.0,,,0.005,,30.485,2.211,,,,4.0,3.629,4.173,,8.471,0.0,,2
4.947,,,0.0,0.0,,,,0.0,6.0,0.0,-3.537,,1.371,,6.0,1.101,,0.0,0.0,,1.036,0.0,,,0.0,,-0.03,0.0,,2.232,,,0.0,,,,0.0,8.152,,0.0,2
,,0.0,0.0,0.0,,0.0,26.7,2.0,1.0,0.0,,2.4,,8.597,1.0,,1.152,0.0,0.0,0.0,1.103,,0.0,,0.0,,0.343,0.0,0.0,,,0.0,,1.0,3.022,2.567,0.0,6.702,,,2
,3.1241,0.0,0.0,,0.0,2.0,,0.0,4.0,0.0,-2.126,3.451,1.258,,8.0,1.053,,0.0,0.0,,1.194,1.0,0.0,,0.0,2.278,0.005,0.0,20.669,2.113,,,,,3.753,3.389,0.0,,0.0,0.0,2
,2.7667,0.0,0.0,,,1.0,,0.0,,1.0,,3.137,,9.391,0.0,,1.109,0.0,0.0,,,,,,,,-0.025,,,,,0.0,1.0,0.0,3.578,2.407,1.0,8.128,0.0,0.0,2
4.77,2.4954,,,,0.0,0.0,38.5,2.0,,0.0,2.904,3.133,,9.882,0.0,0.964,1.128,,,,,,,0.0,0.0,,,0.0,,1.74,1.0,0.0,,0.0,,1.817,0.0,7.92,,0.0,2
4.739,2.5436,0.0,0.0,0.0,0.0,0.0,,,,,0.266,,,9.972,,0.99,,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,2.815,0.0,0.0,,0.0,3.547,2.306,,8.108,0.0,,2
,,,0.0,0.0,0.0,,21.4,1.0,,,0.0,2.41,1.522,7.853,0.0,0.997,1.169,0.0,0.0,0.0,1.079,0.0,,0.0,0.0,1.732,0.375,,0.0,,0.0,0.0,,2.0,2.872,,,6.534,0.0,0.0,2
4.303,3.1827,,0.0,0.0,,0.0,,,2.0,,0.0,2.996,1.837,,,0.998,,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.044,0.0,0.0,,,,2.0,3.0,3.139,,1.0,7.43,,0.0,2
,3.2139,,0.0,0.0,0.0,,,,,0.0,,3.201,2.55,9.002,0.0,,,,0.0,0.0,1.091,,0.0,0.0,0.0,1.932,,0.0,0.0,4.489,0.0,0.0,,,3.069,2.5,,7.529,0.0,0.0,2
,3.2439,,0.0,0.0,0.0,0.0,,,,0.0,-0.98,,,8.597,0.0,1.093,1.149,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,1.848,0.442,,9.236,1.542,0.0,0.0,0.0,,3.644,,,8.039,0.0,,2
5.072,2.524,,,,0.0,,,,,,-0.888,4.154,3.02,,12.0,,,,,,,,,0.0,,2.351,0.0,,24.704,,,,0.0,0.0,3.794,,0.0,,2.0,0.0,2
5.089,,,,0.0,0.0,2.0,40.0,0.0,,,-0.809,4.049,,,14.0,,,,0.0,0.0,1.213,3.0,0.0,,0.0,,0.0,0.0,,4.39,0.0,0.0,,0.0,,2.222,,,2.0,0.0,2
4.91,,0.0,,0.0,,3.0,52.6,0.0,1.0,0.0,,3.357,0.629,,2.0,,1.098,0.0,0.0,0.0,1.319,3.0,0.0,0.0,,2.333,0.004,0.0,0.0,,,1.0,0.0,,,,0.0,,,0.0,2
,3.1669,,,0.0,,,,0.0,0.0,1.0,,2.737,,8.623,0.0,0.988,,,,0.0,,1.0,0.0,,,2.0,0.137,0.0,0.0,,0.0,,2.0,,3.482,,,,,,2
,2.0833,0.0,0.0,,,0.0,,1.0,,,-0.343,3.988,,,,1.0,1.143,,,,,1.0,,0.0,0.0,2.361,0.0,,,7.693,,0.0,0.0,3.0,3.497,2.458,,8.579,0.0,0.0,2
,,0.0,0.0,,,0.0,33.3,2.0,,,0.0,,,12.028,0.0,1.303,,0.0,0.0,,0.898,,0.0,0.0,0.0,2.798,,0.0,0.0,,,0.0,,,,5.75,,9.257,0.0,16.0,1
,1.8789,6.0,,0.0,3.0,0.0,,0.0,,0.0,0.642,4.308,0.749,11.637,3.0,1.054,,,0.0,,,15.0,0.0,1.0,,2.859,0.0,0.0,0.0,,,0.0,0.0,,4.405,,0.0,,,,1
5.437,2.538,5.0,,0.0,,4.0,,1.0,0.0,,0.0,,0.954,,0.0,1.029,1.094,,,1.0,,2.0,0.0,,,2.424,0.0,,,,0.0,,0.0,0.0,4.252,2.411,0.0,,0.0,5.0,1
,2.4473,,2.0,11.0,,6.0,40.8,,1.0,12.0,0.0,4.083,1.008,11.343,3.0,,1.128,0.0,0.0,0.0,1.289,4.0,0.0,0.0,1.0,2.506,0.0,,,2.666,,,,1.0,4.02,2.104,,,0.0,0.0,1
5.462,,1.0,,11.0,2.0,7.0,40.8,6.0,,12.0,0.0,4.195,1.003,,3.0,0.993,,,0.0,,,4.0,,,1.0,2.51,0.0,,0.0,2.826,,,10.0,1.0,,2.171,3.0,9.454,0.0,,1
5.994,,7.0,,0.0,3.0,0.0,,,,0.0,0.425,4.296,,,0.0,,,0.0,,,,,0.0,1.0,,,0.0,0.0,,,,,0.0,0.0,4.407,2.58,0.0,9.865,0.0,7.0,1
5.236,2.9421,,0.0,0.0,,0.0,,,,0.0,,4.006,0.799,10.434,0.0,1.069,1.12,,,,,1.0,0.0,1.0,0.0,,0.004,,0.0,,,0.0,0.0,0.0,4.085,,,,0.0,6.0,1
,5.0351,3.0,0.0,0.0,1.0,,14.3,,2.0,0.0,,,0.863,10.026,,1.23,1.166,0.0,,,1.252,0.0,0.0,,,2.175,0.166,0.0,,1.435,,,,0.0,4.309,4.226,,9.115,0.0,3.0,1
4.263,3.3475,,,,0.0,,25.8,,1.0,0.0,,3.166,,9.533,0.0,,1.159,0.0,,,1.163,0.0,,,0.0,2.0,,0.0,0.0,,0.0,,2.0,,3.15,1.955,2.0,7.645,0.0,0.0,1
4.303,,0.0,0.0,0.0,0.0,,,,,2.0,,,1.459,8.815,2.0,1.013,1.175,,0.0,,,0.0,,0.0,0.0,,-0.251,0.0,9.958,1.745,0.0,0.0,0.0,2.0,,,,,,,1
5.323,,,0.0,,,0.0,30.0,,1.0,,-0.75,4.234,1.299,10.107,,1.087,1.13,0.0,0.0,0.0,,0.0,1.0,,,,,0.0,10.158,,0.0,0.0,2.0,2.0,,3.49,,,0.0,2.0,1
4.895,,1.0,0.0,2.0,0.0,3.0,,,,4.0,,,,,4.0,,,0.0,,0.0,,1.0,0.0,,0.0,2.292,-0.008,,,,,,,2.0,3.977,3.192,2.0,8.892,,1.0,1
,,0.0,0.0,3.0,0.0,3.0,,,,,,,1.258,,6.0,,,0.0,,,1.195,,0.0,0.0,,2.309,0.005,0.0,,1.768,0.0,,4.0,2.0,3.865,3.042,2.0,,0.0,0.0,1
4.86,3.3466,1.0,0.0,0.0,,,,,,0.0,,,,9.967,,,1.122,0.0,0.0,,1.25,1.0,0.0,1.0,0.0,,-0.008,0.0,0.0,,0.0,3.0,,0.0,3.932,,,8.641,,,1
4.845,3.1806,,,0.0,,3.0,40.0,1.0,1.0,0.0,0.0,3.336,,9.902,2.0,,1.11,,0.0,,,,0.0,0.0,,2.267,,0.0,,1.393,0.0,2.0,,,,,0.0,,0.0,,1
4.922,,0.0,,,,3.0,41.2,0.0,2.0,7.0,,3.486,,,4.0,,,,1.0,0.0,,1.0,0.0,,0.0,2.309,,,20.471,1.768,0.0,,5.0,,3.88,,,,,0.0,1
,3.3893,,0.0,0.0,,2.0,50.0,0.0,0.0,0.0,,3.072,0.875,,0.0,1.056,1.16,0.0,0.0,,1.196,1.0,0.0,,,,,,,0.854,0.0,,0.0,0.0,,,0.0,8.071,0.0,,1
,1.1387,,0.0,2.0,,4.0,,,4.0,8.0,,,0.0,11.129,0.0,,,0.0,0.0,0.0,1.204,,0.0,0.0,0.0,2.399,,0.0,,,0.0,2.0,8.0,,,,2.0,9.366,0.0,0.0,1
5.299,1.7433,,0.0,6.0,,,33.3,,6.0,,-1.781,,0.61,10.903,,1.044,1.146,0.0,,,,4.0,,0.0,,,0.0,,,1.91,,0.0,3.0,,3.801,,3.0,9.054,0.0,0.0,1
5.22,2.6213,0.0,,0.0,0.0,5.0,50.0,,4.0,,-0.406,3.753,,10.66,,1.035,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0,,,0.0,4.015,2.469,0.0,,0.0,,1
,2.3633,0.0,,,,0.0,,1.0,3.0,0.0,0.508,3.413,0.799,10.366,,1.018,1.123,0.0,,,1.215,3.0,,,,,,,22.148,1.197,,,0.0,0.0,,2.681,0.0,8.396,0.0,,1
,,,0.0,,,0.0,,2.0,,0.0,0.0,4.487,1.805,,,1.255,,,,,,,0.0,,,2.676,0.0,0.0,0.0,4.437,0.0,0.0,0.0,,3.97,5.628,0.0,,0.0,20.0,1
5.218,,1.0,0.0,0.0,0.0,0.0,,4.0,3.0,0.0,,3.851,2.646,,7.0,0.979,,0.0,0.0,,1.2,,0.0,,0.0,2.264,0.0,0.0,,4.797,0.0,0.0,0.0,,,2.149,0.0,9.174,,,1
,2.8894,1.0,,0.0,,0.0,28.6,2.0,,,0.0,,2.246,9.253,,0.968,1.129,0.0,0.0,0.0,,,,,0.0,2.029,-0.02,,,3.316,0.0,0.0,,0.0,,2.055,0.0,,0.0,0.0,1
4.732,3.1657,0.0,,,0.0,3.0,42.9,,,,0.0,3.075,0.881,9.803,,,1.119,0.0,0.0,,1.331,,0.0,,,2.236,,0.0,0.0,0.95,0.0,0.0,,0.0,3.69,,0.0,8.082,0.0,,1
,,,,,0.0,,44.4,1.0,,0.0,0.0,3.265,,9.391,0.0,0.986,,0.0,,0.0,,,,1.0,0.0,2.149,,0.0,,2.036,0.0,,,,,2.086,,,0.0,,1
4.732,,1.0,,,0.0,2.0,46.7,1.0,,0.0,,3.192,,,0.0,0.991,1.107,,,0.0,1.349,1.0,0.0,,,2.194,0.043,,0.0,,0.0,1.0,,0.0,,2.181,,8.457,,1.0,1
4.562,,1.0,0.0,0.0,,,,,0.0,,0.0,3.192,0.875,9.54,0.0,0.991,,0.0,0.0,0.0,,,0.0,1.0,0.0,2.17,0.043,,0.0,,0.0,1.0,0.0,0.0,,2.181,,,,1.0,1
4.77,,1.0,0.0,0.0,0.0,,47.4,1.0,,0.0,1.066,,1.185,,0.0,0.986,1.106,0.0,,,,,0.0,1.0,0.0,2.236,,0.0,0.0,,0.0,1.0,,0.0,3.881,,,8.62,,1.0,1
