bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
,f,f,t,,t,,,f,,,,,f,w,,f,,f,,,,f,t,,t,f,f,,,t,f,f,,,,won
,f,f,f,f,t,f,f,f,f,,f,l,,,,,,t,,,,,,f,t,,f,,f,t,,,,,n,won
,,,,,,f,f,,,t,,l,f,w,,f,,t,t,,,f,,,,f,f,f,,,f,,f,t,,won
f,f,f,,t,,,,,,,f,,,w,,,,f,,f,,f,,,t,,,,,,,,,,n,won
,,,f,,,f,,t,,,f,l,,,f,,f,t,,f,,,,,,,,,,t,f,,f,,,won
,,,,,,f,f,t,f,,f,l,,,,f,f,f,,,t,,,f,,f,,,,t,,,f,,,won
,f,,f,f,,,f,t,,,,l,,w,,f,f,,,f,,,,f,,,,,,,,f,,t,n,won
,,f,,,,,f,,,t,f,,f,,,f,f,,,,t,,,,,f,f,,f,,,,f,,,won
,f,,f,t,,t,,,,t,,l,,n,,,,,,f,,,t,,,,,,,,,f,,,n,won
f,,,,,t,,f,,f,,,,,w,,,f,,,f,,,,,,,f,,,t,f,f,,t,n,won
,f,,t,f,,f,,f,,t,,l,f,,,,,f,t,,,,f,,,f,f,f,f,,,,,,,won
,f,,f,,,,,t,,,,l,f,w,,,,,t,f,,f,f,,,,f,,,,f,,,,n,won
f,f,,f,f,,f,f,,f,,,l,f,,,f,f,,,,t,,,f,,,,f,f,,f,,,,n,won
f,f,f,,f,,,,t,,,,l,,,,f,,,t,,,,f,,t,,,,f,f,,,f,,n,won
,f,f,,,t,,,,f,t,f,,,,,,f,f,,,,f,f,f,t,,,,,t,,f,,t,n,won
,,,,,t,f,,,,,f,,,b,,f,f,f,f,,,f,t,,,,,,,,,,,t,,won
t,,f,,t,,f,,,,t,,,f,,f,,,,,f,,,,f,,f,f,f,,,,,,,,won
,,f,,f,,,,,f,,,,f,,,f,,,,f,f,,,f,t,,f,,,,f,,,f,,won
f,f,f,,,t,,,,f,t,,,f,w,f,f,,f,,,,f,,,,f,f,,,,,,f,f,,won
,,,f,,t,t,,,f,t,,,,,,f,t,,,f,,f,,,t,f,f,f,,f,f,f,t,f,n,won
,,,,,t,,t,t,f,,f,l,,n,,f,,f,,f,,,,f,t,,f,f,,f,f,f,,,,won
,f,f,f,,,,t,t,,t,,,f,,f,f,,,,,t,f,f,,t,f,f,f,f,,,,t,,,won
f,,,f,f,t,t,,t,f,t,,l,f,,f,,,,,,t,,,f,,,f,f,f,,,f,,f,n,won
f,,,f,,,t,,,,t,,,f,,,f,,,t,f,,,f,,,,f,,,,f,,,t,n,won
,,,,,t,,t,,,t,,l,,w,,,t,,t,,f,f,,,t,f,,,f,,,,f,t,n,won
,,,,,t,t,,,f,,,,,w,,f,,,,f,,,f,,t,,,f,,f,f,,t,t,,won
f,,f,,,,,t,,f,t,f,l,,,f,,,,,f,t,,f,f,,f,,f,f,,,,,,n,won
,,f,t,,t,t,t,t,,t,f,l,,,,f,,f,t,f,,,f,,t,f,f,,f,f,,,,,,won
,,f,t,,t,t,,,f,,,,,,f,f,,f,f,f,f,,t,f,,,f,,f,,f,f,f,t,,won
,f,,,f,,t,,,,,,,f,,,,t,,,f,,,,f,t,f,,,f,,f,,f,t,n,won
,,f,,t,,,t,,,,f,l,,,,,,,f,f,,,,,t,,f,f,f,,,f,,t,n,won
t,f,f,,,t,t,t,,f,t,f,l,,,,,,f,,,f,,f,,,,,,,,,f,t,,n,won
t,,,,t,t,t,,,f,t,f,l,f,,,,,,,,,f,f,,,,f,,f,f,f,,,t,,won
t,f,f,,t,,t,,t,,,,,f,n,f,,,,,f,f,,,f,t,,f,,,,,f,,f,n,won
t,,f,f,,t,,,t,f,t,f,l,,w,,f,,f,,,f,f,f,f,t,f,,,,,,,t,,,won
t,,f,,,,,t,,,t,,l,f,,,,,,,f,,f,t,,,f,,f,f,,,f,,t,,won
t,f,f,f,,t,t,,t,,,,,,w,,f,t,,,,f,,,,t,,f,f,,f,f,,,t,,won
t,f,f,f,t,,t,,t,f,t,f,,,n,f,,,,,f,f,,,f,,,,f,,f,f,f,f,t,n,won
,,f,f,,t,t,,,,,,,f,,f,,f,f,,f,,,,,t,f,f,,f,f,,f,,f,,won
f,,f,,,,,t,t,,t,f,l,,,f,f,f,,,f,,,,f,,f,f,,,,,,,f,,won
f,,,,,,,,,f,t,f,l,f,,f,f,,,,,,f,,f,t,f,f,,f,f,,f,,,n,won
f,f,,,,,,,t,,t,f,,,w,,f,f,,t,,,,,f,,,f,f,f,,f,f,f,f,n,won
,,,,f,,,t,t,,,f,l,f,,f,,f,,,f,,f,,f,t,f,f,,f,f,f,,,t,n,won
f,,,t,f,,,,,,,,l,,n,f,f,f,f,,f,f,,,f,,,,,f,f,f,f,,,,won
,f,f,,f,,t,t,,,t,,l,f,,,,,f,,f,f,f,,f,t,,f,,,,,,f,t,,won
,,,t,,t,t,t,,f,,f,,,,,f,,,,,f,,,f,,,f,,,,,,,t,,won
,,,t,t,t,t,,,,,f,l,,n,f,f,,,,,,,,,,f,f,,,f,,,,t,,won
t,f,,f,,t,t,,,f,t,f,,f,,,,f,f,,f,f,,t,,,f,,,f,f,f,,f,,,won
t,f,,,t,t,t,t,,f,t,,,,n,f,f,,f,,,,,,f,,,f,,,f,,,,,,won
,f,,,,t,,t,,,,,,,w,,f,f,f,f,,,f,,,,,f,,f,f,,,f,f,n,won
,f,,,,t,t,,,,,f,,,,f,f,,,,,,,,f,,f,,,,f,,f,f,t,,won
,f,,,,,t,,t,,,,l,f,w,f,,,,,f,,f,,,t,,f,,,,,,f,,n,won
t,,,f,f,t,f,f,f,,,,l,f,b,f,,,,f,,,,,f,t,f,f,,f,f,,f,,,n,won
,,,,,,,f,f,f,,f,l,,,f,,t,,,,f,t,,,,,,,,,f,,t,t,n,won
t,,,f,,,,,,,,,,,,,,,,f,f,,t,,,,,f,f,f,,f,,,,,won
,f,f,,,f,,,,,,f,l,,,f,,,f,,f,t,f,t,f,,,f,,,f,f,f,,,n,won
f,,,,,f,t,,t,,,,l,,,,,f,,f,f,,,t,,f,,f,,,f,,,f,,,won
,,,,,t,f,,f,f,f,,l,f,,,f,,f,,,,f,t,,f,,,,,f,,f,,t,,won
f,,f,,f,t,,f,f,,f,,,f,n,f,,,,,,,f,,,,f,f,,,,,,f,t,,won
,f,f,,t,,,,,,f,f,l,,,,,,,,f,,f,,,,f,,f,,f,f,f,t,t,n,won
,,,t,,,t,t,,f,,,,f,,,,,,,,f,f,t,f,,,f,,f,,,f,,,,won
,,f,,,t,,,,f,,f,,f,n,,,,f,,,f,,t,,,f,,f,,f,,,f,,,won
f,f,,f,f,,,f,,,t,,,f,,,t,t,f,f,f,,,,f,t,,,,,f,,,,,,won
,,f,,f,f,,f,,,t,t,,,,f,t,,f,,f,f,,f,,,,,,,,,f,,,,won
,,,f,f,f,,f,t,,,,,f,,,t,,,f,f,,,f,,,f,f,,,,f,f,,t,n,won
f,,,f,,t,,,,f,t,,g,,,f,,,,,f,f,t,,,,,,f,,,f,,,,,won
f,,,,,,t,,,,,t,,f,n,f,,,f,,,f,,f,f,,f,,,f,,f,,,,n,won
,,,f,f,,t,,,,t,,,f,n,,,t,f,,,,t,f,,,,,,,f,f,,,f,,won
,,,f,,f,f,,,,,t,,,,,f,t,f,,f,t,,,,,f,,,,,f,,,,,won
,f,,,f,f,,f,,f,t,t,,,,f,,,,,,,f,f,f,,f,,f,,,f,,,f,n,won
,,,f,f,f,f,f,,f,,t,l,,n,,f,t,f,f,,,,,,t,,f,,,,,f,,f,n,won
,f,,f,,,,,,f,t,,l,,,,,,,t,,,f,t,,t,f,f,f,,,,,t,f,n,won
f,f,f,,,f,,,f,,t,t,l,,n,,,,f,f,,,f,t,f,,,f,,f,t,f,t,,,,won
,f,,,f,f,f,,,,,,,,,f,f,,f,f,f,,f,t,f,t,,,,,,f,,,,n,won
f,f,,,,,f,,,,t,t,l,,,f,,,,,,,,,,t,,,f,f,f,,,t,,,won
f,,,f,,,,t,,,t,,,f,,,f,t,f,,f,f,f,,,,f,f,f,f,f,,f,,,n,won
f,,,,f,,t,t,,,t,,,f,,,f,,,f,,t,f,f,f,,f,,,,,f,f,t,,n,won
t,,,,f,,,t,,,t,t,,,,f,,,f,,f,,,t,,,,f,f,,t,,,,f,,won
f,,,,,f,,,,,,,,f,w,,,,f,,f,f,,,f,,,f,,,f,,f,t,f,,won
,f,,,,f,f,f,f,,,t,l,,n,f,f,,,,f,,,t,,t,,,,,t,,f,,,n,won
,f,f,f,f,f,,,,f,,t,,,,,f,,,,f,,t,,f,t,,f,,,t,,f,f,f,,won
f,,,,,,,,f,,,,,f,n,,,t,,f,,,t,,,,f,,,,,f,,t,,,won
,,,,f,,f,f,,,,,l,,,,,t,f,,,f,,t,f,,,,,f,t,,f,t,,n,won
,f,f,f,f,f,f,,,f,,,l,,,f,,,,,,,,t,,t,,,f,,t,f,,t,,,won
,f,,f,f,f,,,f,,,t,,,,f,t,,,,f,,t,f,f,t,,,f,,t,f,f,,,n,won
f,,,,,f,,,f,f,,t,,,,f,,t,,,,,,f,,t,,,f,,t,,f,t,t,,won
f,,f,,,,,,t,f,,,l,,,,t,,,f,,,t,,,,f,,f,,,f,f,t,t,,won
,f,,,f,,f,,,,,t,,,,f,t,,f,t,f,,,,f,,,f,,f,t,,,t,,,won
,f,,,f,,f,f,,f,,,,,,f,t,f,f,f,f,,,,f,,,,,,,f,f,f,t,,won
f,,f,f,,,f,f,,f,t,,,,n,f,,f,f,t,,t,,f,f,,,,,f,,,,f,t,n,won
,f,,,,,t,,,,,,,,,,,,f,f,,,f,f,,,f,,,,,,,t,,n,won
,f,,f,,,,,,,t,t,l,f,n,,f,t,f,,f,,,,,t,f,,f,,,,f,t,,n,won
t,f,,f,f,,t,,f,,,,,,,,f,,f,,,,,,,,f,,f,f,,,f,,,n,won
,,f,,,t,,,,f,,,,,,f,,,,,,f,,,,t,,,f,,,,f,,,n,won
,f,,f,,,,,f,,t,,l,,w,f,,,,,,,f,,,,f,,f,f,,f,f,,,,won
,,,,,t,t,,,f,,,,f,w,,f,f,,f,f,,,,,t,,,,,,,f,t,,,won
,f,,,,t,,,,f,t,t,,,w,f,t,t,,f,f,,,t,f,,,f,,f,,,,,t,,won
,,,,,,,,,,t,,,,w,,t,t,f,,f,t,f,,,,,,f,f,,,f,t,t,,won
,,,,f,,,f,,,,,,f,,f,,t,,f,f,f,,,f,t,,f,f,,,,,,,,won
f,,f,f,f,t,t,,t,,,t,,,,f,t,,f,f,f,,,f,,,f,,f,,,,,,,,won
,,,f,,,t,,,f,,,,,n,f,,t,,,,,,,,,f,f,,f,,,,t,f,,won
f,,,,,,t,,,,,,,f,,,,t,f,,,,,,,t,,,,,f,,f,t,,n,won
f,f,,,,t,t,,f,f,,,l,,,,f,,,,,f,,,,,,,,,,,,,,,won
,f,f,,,,,,f,,,,,f,,,,,f,,,,,,f,t,f,f,f,f,f,f,f,,,n,won
f,,,,f,,,,f,,,,g,f,n,f,f,,f,f,f,,f,,f,t,f,f,f,,,f,,f,,t,won
f,,t,f,t,,,f,,,,,,f,,,,,f,,,f,,t,,,f,,,f,,f,,,t,,won
,,,,f,t,,f,,f,,,,f,,f,,,f,,,f,,f,f,t,,,,f,f,,f,,t,t,won
,,f,,,,f,f,f,f,f,f,g,,n,,,,,,,f,f,,,,f,f,f,,f,f,f,,t,,won
f,,f,,,,,,,f,,,g,f,,,,,f,f,,f,f,t,,,,f,,,,,,t,,,won
,f,f,,,,,t,t,,,,g,,,,,,f,,,,,,,,f,f,,f,,,,f,t,,won
,f,,,,,,,,,,f,,f,n,,,,,f,f,,,,,,,f,,,,,,,t,,won
,,,,t,f,,,,f,,f,,f,,f,,t,f,,,t,,,,f,,f,,f,,f,,,,,won
,f,,,,,f,f,t,,,,g,,n,,,t,f,f,f,,,t,,,,f,,,,,,,,,won
,,,,,,,f,t,,,,,,,f,,,,f,f,,,t,,,,f,f,,f,,,t,,,won
,,f,,,f,t,t,,f,,f,g,,,f,,,,f,f,,f,t,,,f,,,f,f,,,t,,,won
,,,,,,t,,,f,,f,,,,f,,t,,f,,,,,f,f,,,,,f,,,t,t,,won
,,,f,t,f,,,,f,,,g,,,f,f,t,,f,f,,f,,f,,t,,,,f,,,t,,,won
,,,,,,t,,,,f,f,,f,n,,f,t,f,,f,f,,f,f,,f,,,f,,,f,t,t,,won
,,f,f,,,t,,t,f,,,g,,n,,,t,,f,,,,f,,,,f,,,,,f,t,,,won
f,f,,,,,f,,f,,f,f,,f,,f,t,t,,,,f,t,,,f,,f,,,f,,,t,t,,won
f,,f,,,,,,,f,,,g,,n,f,t,,,,,t,,,,,,,,f,,,,t,t,t,won
f,,,f,f,t,f,,,,f,,,f,n,,f,,,,,,f,t,,,,,,f,,f,,,,t,won
,f,,,,,,f,,f,,,g,f,,,,t,f,f,,,,t,,,f,,,f,,f,,f,t,,won
,f,,,t,t,,f,,,f,,,f,n,f,f,,,,,,f,t,,,,f,,f,,f,,,,,won
f,,f,,t,t,,,t,f,,f,,f,n,f,f,t,f,,,t,,,,f,,,,,,,,,,,won
,,f,,t,,,f,,f,,,g,,,f,f,t,f,f,f,,,,,,f,f,f,f,,f,,,,t,won
,f,f,f,,t,t,,,,f,,g,f,n,,,t,f,,f,,,,,,,f,,,,f,,,t,t,won
f,f,,,t,,,f,,,,f,g,,n,f,f,,,f,,,,t,,,,,,f,,f,,f,,t,won
,,f,,t,t,t,t,t,f,,f,,,,f,,,,,f,,,,,f,f,,,,f,f,f,,t,,won
,f,,,t,,,t,t,,,,,f,,f,,,,f,f,f,f,,f,,,f,f,,,f,,,t,,won
f,,,,,,,t,t,f,,,,,n,f,,t,f,,f,f,f,f,,,,,f,,,,,,,,won
f,,f,t,,t,,,t,f,,,g,f,,f,,t,f,f,,f,f,,f,,,f,f,f,f,f,,f,t,,won
f,f,,f,t,t,,,t,,,f,g,f,,f,,t,,,f,,,f,,f,,f,,f,,f,,,t,t,won
f,,,,t,,t,t,,,,,g,f,,f,,f,f,,f,,,,f,,,f,f,f,,f,,,,,won
,f,,,t,,,f,f,f,,f,,f,n,f,,,,,f,f,f,t,,,,,,f,,f,,,,t,won
,f,f,f,,,t,,,,,,,f,n,f,,,,,f,,,,,,,,f,,,,f,,,t,won
,f,f,,,,,,,f,,,l,,,f,,,,,f,,f,t,f,t,f,,,,,f,,f,,t,won
,,,,,f,,,,,,,,,,,,f,,,,,,,,,,,,,,f,f,,t,,won
,,,,f,f,,,f,,,,,f,n,,f,f,,f,f,f,f,f,f,f,,f,f,,f,f,,f,t,,won
f,,,,t,,,,,,f,,,,,f,,,,f,,f,,f,,,,,,f,,f,,,t,,won
,,,,,f,f,,f,,,f,l,,n,f,t,,f,,,f,t,f,f,f,,,,f,f,,f,,t,t,won
f,t,,f,,t,,f,,,,,,,n,,f,t,,,f,,,,,,,f,f,f,f,,f,f,,,won
f,,f,t,,t,f,f,,f,f,,l,,,,,t,f,,f,,,,,f,f,,f,f,f,,,,,,won
f,,t,,f,,t,,,,,f,l,,,,f,,f,,,,,t,,,,,f,,f,,,,t,,won
f,,,,,,,f,,,f,,,f,,,,t,,,f,,f,,,,,f,,f,f,,,f,,,won
,,f,,,,,,,,,,l,f,n,,,,,f,f,,,,f,,,,,,,,,f,t,,won
f,,,,t,,t,f,t,,,,,,n,,,,,,f,t,,,,f,f,f,f,,f,,,,,t,won
f,,,f,,,,,f,,,f,,,,,f,,f,,f,,,,f,,,,f,,,,,,,t,won
f,f,,t,f,t,f,,,,f,,,,n,f,f,,f,,,f,f,,,,f,f,,f,,f,,,,,won
,f,,,t,t,f,,f,,f,,,f,,,,f,f,,f,,,,f,f,f,,,,,,f,,,,won
f,,t,,,,,,,f,,,l,f,n,,,,f,,f,,f,,,,f,,,,f,,f,f,,,won
,f,f,,f,,,,t,,,,,,n,,,f,f,,f,t,,t,,f,,f,f,,,f,,,t,t,won
,,,f,f,,,,t,f,f,f,l,f,,f,f,,,f,f,,,,,,,,f,f,,,f,f,,t,won
,f,,,t,,t,,,,f,,,f,,,,f,,f,,,,t,,,,,f,,,,f,,t,t,won
,,f,,,t,,t,,f,,,,f,,,f,,f,f,f,,f,,,f,,f,,,,f,,,t,,won
f,f,f,f,,,,,,,f,,,,,,f,,,,,,,t,,,f,f,f,,f,,,,,,won
,f,,,t,t,,t,,f,,,l,f,,f,,t,,f,f,,,t,,,,f,,,,f,,,,,won
,,,,,,t,,t,,f,f,l,,,f,f,t,,f,f,,f,,,f,,,,,f,f,,,t,t,won
f,,,t,,,,,,,,,l,f,,,,t,f,,,,,f,f,,f,,,f,f,,f,,,,won
f,f,f,,,t,,t,t,f,,f,l,f,n,,f,f,f,f,f,f,f,,f,,f,,f,,f,f,,f,,t,won
,,,,,,t,t,,,,,l,,n,f,,f,,f,f,f,,,,,,f,,,f,,f,,t,t,won
f,,f,,,,,f,,f,f,t,,f,n,,,,f,f,,,,,,,f,f,,f,,,f,t,,t,won
f,,,,,,f,,t,,,,,f,,,,,f,,f,,f,f,f,f,f,,,f,f,,f,t,,t,won
f,,f,f,f,,,,f,,,,l,,n,,f,f,,,,,f,,,,,f,,t,,f,f,,t,,won
f,,,,,,,,,,,t,,,,,f,f,f,f,,f,f,,,t,,f,f,,,,,f,,,won
,f,,f,t,,,,f,f,,t,,f,n,f,,,f,,f,,,,,,t,,f,f,,,,,t,,won
f,,,f,,f,,f,,f,f,t,l,f,,f,,,f,f,,t,f,,,f,,,,f,,f,f,,,,won
,f,f,,,,,,,,,,,,,,f,,,,f,t,,f,,f,,,,f,f,,f,t,t,t,won
f,f,f,f,,,f,,,,,t,l,,,,,,,,f,t,f,t,,,,f,f,,f,,,,,,won
f,,f,,,,f,,,f,,,l,,,f,,t,,f,f,,f,,,,,,,,f,,f,t,,t,won
,,,,,,f,,f,,,f,,,,f,,,,f,,f,,,,t,f,,,f,,f,,t,,,won
f,,,f,f,f,f,f,f,t,,,g,,,f,,t,,f,t,f,,,f,t,,,,f,f,f,t,t,t,n,won
,,,,f,,,t,t,,t,f,,,,f,,,f,,,,f,t,f,,f,f,f,f,,f,t,,,n,won
f,,f,f,t,,,t,,t,,,,f,n,,,t,,,,,,,f,,,f,,,,,,t,t,,won
f,,f,,,f,,t,,,f,f,,,n,,f,t,f,,t,,f,t,f,,,f,f,,,,,t,,,won
,f,,,,f,,,,,,,g,f,n,f,t,,,,,f,t,,,,,,,f,f,f,,,,,won
,,,f,,,,,,,t,,g,f,,,,,,f,t,f,,,,,f,f,,f,f,,f,,,,won
f,,,,f,f,,,f,,,,g,f,n,,,t,f,,,f,,f,f,,,f,,,,,f,,t,,won
f,,,t,,t,f,f,f,t,t,f,,f,,f,,,f,,,f,f,,,,f,,f,f,f,,t,,t,,won
,,f,,,t,,f,,t,,f,g,,n,f,,,f,,t,f,f,,,t,,,,f,,,,,t,n,won
f,,f,,,t,,t,t,t,t,f,,f,,,,t,,,,f,,,f,t,,,f,,,,t,t,,,won
,,,,t,t,,t,,t,,,,f,,,,,f,,t,f,,,,,,,,f,f,,,,,,won
,f,,,,,,,,t,,,,,,f,,t,f,,,f,f,,,,f,,,,,f,,,,,won
,,,,,,f,f,,,,,g,,,,t,,f,f,,f,t,f,f,t,f,,,,,,f,,,,won
f,,,f,t,,,t,,,,,,f,,f,,,f,f,,,f,t,,f,,f,f,f,f,,f,t,,,won
,f,f,t,,t,,,f,,,f,,f,,,,,f,f,,,,,f,,f,,f,,,,,t,t,,won
f,f,f,,,,t,t,,,f,,g,f,,f,,,,,,,,,f,f,,,,,,,f,,t,n,won
f,,f,,f,,,,f,,,f,,f,w,f,f,t,f,,,f,,,f,t,,,,f,,,,,,,won
f,,,,,,f,f,f,,,,,f,w,f,,,,,,,,t,,t,,,f,,t,,t,,f,,won
,,,,,,f,f,f,,,f,,,,,f,,f,t,t,,f,t,f,t,,,f,,,f,,,f,,won
,,,,,,,,,t,,f,,f,w,,,,f,t,t,,,,f,,f,f,,,,,,,f,,won
f,,,f,,,f,,,,,,,,,f,f,,f,,,,,f,,,f,,,f,,f,,,f,,won
,f,,,f,,,,f,t,,,,f,,,,t,f,,t,,f,f,f,,f,,,,,f,,,,,won
f,,f,,,,f,,f,,t,,l,,,,f,,f,,t,f,f,,,t,,,,,,,t,f,f,,won
,f,f,,,f,t,f,,,,f,l,,,,,t,f,,t,,,,f,,,,,,,,,,f,n,won
,,,f,f,,f,,f,,t,,l,,w,,f,,,f,t,,f,,f,,f,f,f,f,t,f,,,t,,won
,,,f,,,f,,f,t,t,,,,n,,,,,t,,,f,,,,,f,f,,,,t,,,,won
f,f,,,f,,,,,t,,,,,,f,,t,,t,,,f,,f,,,f,f,,,,t,,t,,won
,,f,,,,,f,,,t,,,,,,f,,f,f,,,,f,,,f,,,,t,f,,,,,won
f,f,,,,f,,f,f,,t,f,l,,,,,,f,,,,,,,,f,,,,,f,,,t,,won
,f,,f,,f,,,f,,,,,,w,f,,t,,t,t,f,,,f,,,f,f,,,f,,t,,n,won
,,,,,f,,,,,,,l,,,,f,t,f,,,f,,,f,,,,,,,,,,,n,won
f,t,,,,,f,,,,t,,,,w,,f,f,,,,,,,,t,,f,f,f,t,,t,t,,n,won
f,,f,,,,,,f,,t,,,f,,f,,,f,t,,,,,,t,,,f,f,t,,,t,f,,won
,t,,,f,f,f,f,f,t,t,,,,,t,,,f,,,,f,,,,f,,f,,t,,,,f,n,won
f,,f,,,f,f,,f,t,f,f,,f,w,f,,f,,t,t,,f,,f,,,,f,f,,,,,,,won
,,,,f,f,f,,f,,,f,,f,,,f,f,f,t,,,,,,t,,,,f,f,t,t,f,f,,won
,f,f,t,f,,,f,,t,,,l,,w,f,f,,f,,t,f,,,f,t,,,f,f,f,t,,f,f,,won
f,,f,,f,f,,f,,,,,l,,w,,,,,,t,,,f,f,,,,,,,t,t,,f,,won
,,,f,f,f,,f,,t,t,f,,f,w,f,,f,,,t,f,f,,,,f,,f,f,,,t,,t,n,won
,,f,,,,,f,f,,,,,,,f,,,,,t,f,,,,,f,,,f,,,t,,,n,won
,f,,,,,f,,f,,,,l,f,w,f,,,,,,,,f,f,,f,f,,,,f,,,t,,won
,,,,,f,,,,t,t,,,f,w,f,f,f,,,t,f,,,f,,,,,,,,,,t,,won
f,t,,f,,f,,,,t,t,,,,,f,,,,,,f,f,,,t,f,f,f,,,,,,,n,won
,f,f,t,,,f,,,,,,,f,n,f,,f,,,t,f,,,f,t,,f,f,,,,f,,t,,won
f,,,,,,,,t,t,,f,,,,,f,t,,,t,f,,t,f,,f,,,,f,,t,t,,,won
,f,,f,,f,,,t,t,,,,,n,,,,f,,t,,,t,,t,f,,f,f,,,,,t,n,won
,,f,,f,,,,,,,f,l,f,w,,,,f,f,t,f,,,f,t,,,,f,,,,f,,n,won
,,,,,,,t,t,,t,f,,,,f,f,f,f,,t,,,,f,,,,f,f,,,t,,,n,won
,,,f,,,t,,t,,,,,,,f,f,f,,t,t,,f,t,,,t,f,,f,,f,,f,,n,won
,,,,,,,,,,,f,,f,,f,f,t,,f,t,,,t,,t,,,f,,t,,,t,,,won
,,,,f,,,,f,,t,f,,,w,,f,t,,,t,,f,,f,,f,,,,,f,,t,,,won
f,f,,,f,t,,,,,t,f,,,w,f,f,,,t,,,,,,t,,f,,,,,t,f,f,,won
,,f,f,,,,,,,t,f,l,,,,,,f,,,,f,t,,,f,f,,f,f,f,,,f,,won
f,,,,f,,f,,,,,f,l,,w,,f,t,,f,,,,,,,f,,,,,,t,,f,,won
f,,,,f,,,f,f,t,,f,l,,,,f,t,f,,,,,,,,,f,,,,,t,t,f,,won
f,f,f,,,,f,,,,t,,l,,,f,f,t,,t,t,f,,,,t,f,,,f,,f,,f,f,,won
,f,,,,,f,,,,t,f,,,,,f,,f,,,f,f,t,,,f,,,,,f,,,,n,won
f,f,f,,,t,,f,,t,,,,,w,,f,,,f,,f,,t,,,,,,f,f,,,t,,,won
,,,f,t,,t,f,f,t,t,,l,,,f,,,,,t,f,f,t,f,,,,f,f,,,,,t,,won
,,f,,,t,f,,f,t,,,,,w,f,,,f,,t,,,f,f,,,f,f,,t,,t,,,,won
,f,f,,f,,,,,t,t,,l,,n,,,,f,,,,f,,,t,,,,f,,,t,,t,,won
,f,,,f,,f,f,,,t,,,f,w,,,,f,t,,,,,,t,,,,,,,,t,t,,won
,f,f,,,,,f,f,,t,f,l,,,f,,t,f,t,t,,,f,f,,,,,,,,,,,n,won
,f,,f,t,,t,,,,t,f,,f,w,f,f,,,t,t,,,,,,f,,,,,,,t,,,won
f,t,,,,t,,,,,,,l,f,w,,f,f,,,,,,,,,,,,f,,,,,,,won
f,,,,f,t,,,f,t,,f,,,,,f,f,f,,,f,,,f,,,f,,,t,f,,,,n,won
,,,f,f,,,,f,,,f,l,,w,,f,,f,t,,f,,,,t,,,,,t,f,,,t,n,won
f,t,f,,,t,,,f,t,,,,,,f,,f,,,t,,,,f,,,f,,,t,,,,,n,won
,f,,,,,,,,,,,l,f,,,f,,,t,,f,,f,f,,,f,,,,f,,,,n,won
,f,,t,,,,f,,,f,,,,,,f,f,f,f,,,f,f,f,t,f,f,f,,f,,,,t,n,won
f,,,t,,t,,,,,,f,l,,,f,,t,,,t,f,,f,f,,f,f,f,,,f,,,,,won
,f,f,t,,,,t,t,,t,,,f,,,f,f,,f,t,,f,t,,,,f,,,,f,,,t,,won
,,,t,,t,t,,t,t,,f,l,,w,f,f,,f,,,,f,,,,,,f,,,f,t,,t,n,won
,,,f,f,f,,,f,t,,,,f,,,,t,,,,f,,f,,t,,,,,f,,t,,t,n,won
,,f,,f,,f,f,,,t,,,f,,f,t,t,f,,,f,,f,,,f,,,f,f,f,,,,,won
f,f,f,,,,,f,f,,,t,g,f,,,f,t,f,,,,f,f,,f,f,f,,,f,,f,t,,n,won
,f,,,,,,,f,,,,g,,n,,,,,,t,,f,,,f,f,,f,f,,f,,,,n,won
f,,f,,f,f,,,,,,,,f,w,,,,,f,,f,f,,,,,,,,,,,,f,n,won
f,,t,f,,,t,,,,f,t,l,,n,f,,,f,,t,f,f,,,t,,,f,f,f,t,,,,,won
f,,,f,f,,f,,,,,,,,,f,,t,f,,t,f,f,,,,f,,f,,f,,t,,,n,won
f,f,,,f,,,,,t,,t,l,f,,f,f,,,,t,,,,f,t,f,,f,,,,t,,,n,won
f,f,,,,,f,,,t,t,,,,n,f,,,,f,,,,f,,t,f,f,f,,f,,t,,,,won
,f,f,,f,t,,,f,,,t,,f,,f,f,,,,,,,,,t,,,,,,f,t,,t,n,won
,,f,f,f,,,f,,t,,t,,,,f,t,,f,t,,,,,,,,f,f,,,f,f,,,,won
,f,f,f,f,f,,,,,,t,l,f,n,f,f,,f,f,,,,,f,,,,f,,f,,,,t,n,won
,f,,,,f,f,f,f,,f,,g,,,,,,,f,,f,,,,f,f,,f,f,f,,,t,,,won
,,,,,,,,,,f,,,,,f,f,t,,,,f,f,,,f,,,f,f,,,f,,,,won
f,f,f,,,f,f,,f,,f,f,g,f,,,,t,,,t,,,,f,,,,,,,f,,,,t,won
,f,,,t,f,f,f,f,,f,,g,,,f,,t,f,,,,,f,f,,t,,,f,,,,,,t,won
,,,f,,,,,,,f,,g,,,,,,,,,,,,,,,f,,,,,f,t,t,t,won
f,f,,f,,f,,f,f,,f,f,g,,,,t,,,f,t,,f,f,,f,,,,,,,,t,,t,won
,f,,,t,,,,,t,f,f,,,,,f,,,,,f,,t,f,,f,,,,,,,t,,,won
