bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
,,f,,,,f,f,,t,,,,,,,f,,,f,,,,,,,,f,f,,,,,,,,won
,,f,,f,,,f,,t,,,,,,,,,f,,t,,,,,,,,,f,,,,t,,,won
,,,f,,,,,,,,,,,,,,,,,,,,,f,,,,,f,,,,,,t,won
,,f,,,,,,f,,,,,,n,,,,,,t,,,,,,f,,f,,,,,,,,won
,,,,,t,,,,t,f,,,f,n,,,,,,t,,f,,,f,,,,,,,,,,,won
,,,,,t,,f,f,,,,l,,,,f,,,,,f,f,f,,,,,,f,,,,,,t,won
f,,,,,,,f,f,,,,,,,,,f,,,,,f,,,,,,,f,,,,,,,won
f,t,,,,,,,,,,,l,,,,,,f,,,,,f,f,,,,,,,,,f,,,won
,,f,,t,,,,,,,,l,,n,f,f,,,,,,,,f,,f,,,,,f,,,t,t,won
f,f,,t,t,,,,,t,,,,,,f,f,,,,,,f,,,,,f,f,f,,f,,,,t,won
f,,,f,,,,,,,,f,l,,,,,,,,,f,,,f,f,,,,,,f,,,,,won
,,f,,,,,f,,,,f,,,,,,,,,t,f,,,,,f,,,,,,f,,,,won
,,f,,,t,,,,t,,,,,,,f,,,,t,,,,,,,,f,,,,f,,,,won
,,,,t,,,,,t,,,,,,,,,,,,,,,f,f,,f,,,,f,,,,t,won
,,,,,,f,,,t,,,,,,,,,,,,f,f,,,,,,,,,,t,,,,won
,,,f,,,,,,t,,,,,,f,,t,,f,,,,,,,,,f,f,,f,,,,,won
,,,,,,,,,,,,g,,,f,f,t,f,,,f,,,f,,,,,,,f,,,,,won
,,,f,,,,,,,f,,,,,,,,,,,,,,,f,,,,,,f,,t,,,won
f,,f,,,,,,f,,,,,,n,,,,,,t,,,,,,,,,,,f,,,,,won
,,,,,,,,,,,,l,,n,,,,f,,,,,,f,,,,,f,,,,,,,won
,,f,f,,,,,f,,,t,,f,n,,,,,,,f,,f,,,f,f,,,f,f,,,,t,won
,t,f,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,f,,t,,t,t,won
,,,,,,,f,,,f,,,,,,,,f,,,,f,,f,,,,,,,f,,,t,,won
,f,,,,,,,f,t,,t,,,,,,,,,,,f,,,,,,,,,,,f,,,won
,f,,,,,,f,,,,,l,,,f,,,,,,f,,f,f,,t,f,,,,,,,,,won
,,,,,,,f,,,f,t,,,n,,,,,,,,,,f,,,,f,,,,,,t,,won
f,,f,f,,,,,f,,,,l,,,,,f,,,,,,,,,f,,,,,,,,t,,won
,,f,f,,,,,f,,,,,,n,f,,,f,,,f,,,,,f,,,,,f,f,f,,t,won
,,,,,,,,f,,,,,,n,f,,,,,,,,,,f,,f,,,,,,,,,won
f,,,,,,,,f,,,,,,n,,,t,,,,f,,f,,,,,,,,,,t,t,,won
f,,,f,,,f,f,,,,f,,f,n,,f,,,f,t,f,,t,,,,,,,f,,,,,,won
,,,f,f,,,,,,,,,,,,f,,,,,,,t,,,,,,,t,,t,,,,won
,,,,,,,,,,,,,,,f,,,f,t,,,f,t,,t,,,,f,,f,,,,n,won
,,,,,,f,,t,,t,,,f,,,,t,f,,,,,,,,,,,f,,f,,t,f,,won
,f,,,,,,f,,f,,f,,,n,f,,,,,t,,,,f,t,,,f,,,,,,,,won
,,,,,,,,t,,,,,,,f,,t,,f,,,,t,,,,,f,,,,,,,n,won
,f,,,,f,,,t,,t,,l,,w,,,,,,,t,,,,,,f,,,,,,,,,won
,,,,,,,f,,f,,f,,,,,,,,,,,,,f,,,,,,,,f,,f,,won
,,,,t,,,,,f,,,l,,w,f,,,,,,,,,,,f,,,,,,,,,,won
f,,,,,,,,,,,,,,,,,,,,,t,,,,,,f,,f,,,t,,,n,won
,,f,,,,,,,,,,,,,,,,,,t,t,,f,,,,,,,,f,,,,n,won
,,,f,,,,,,f,,f,,,,f,,t,,,,,,,,t,,,f,f,,,,,f,,won
,,,f,,,,f,,,,,,,,,f,,,,,,f,,,,,,,,,,t,,,,won
,,f,,,,,f,,f,,,,,,f,,t,f,,t,,,,,,,,,f,,,,t,f,n,won
,,f,,f,,,f,,,t,,l,,,f,,,f,t,t,,,,f,,,,,,,,,,,,won
,,,,,f,,,,,,,l,f,w,,,t,,,,,,,,t,f,,,,t,,f,,f,,won
f,,,,t,f,f,,,,,,l,f,,f,,,f,,,t,,f,,t,,,f,,,,f,,,,won
f,,,,f,f,,,,,t,,l,,w,f,,t,,f,t,,,t,,,f,f,,,,,,,,,won
,,,f,,f,,,t,,,,,f,w,,f,,f,,,,,,,,,,,,t,f,,,,,won
,,,,,,,,,,,f,,f,,,,,,,t,,,t,f,,,,,,,,,,,n,won
,f,,,,,,,,,,,,,,,,,f,,,,,,f,t,,f,,,,,,t,,n,won
,,f,,,,,,t,,,,,,,,,t,,,t,t,f,,f,t,f,,,,t,,,,,n,won
,,,f,,,,f,t,,,,l,f,w,,,,,,,t,,f,f,,,,f,,,,,,,,won
,f,,,t,,,,t,,,,,,,,,,,,t,,,,,,,f,f,,,,,,,,won
,,,f,,,,,,,,f,,,,f,,,,t,,t,,f,,,f,f,f,,,f,,,,,won
f,,,,,f,,,,,,,,f,,,f,,,,,,,,,,,,,,,f,,f,f,,won
f,,,,,f,,,,f,,f,l,f,,f,,,,,,,,t,,t,,,,f,,,,,,,won
,,,,,,f,f,,f,t,,,,,,f,,,,t,,,,f,,,,,,,,,,,,won
,,f,,,,f,f,,f,,,,f,,,,,,,,,,,,,,,,,,,,,,,won
,,f,,,,,,f,,,f,,,w,,,,f,,,,,,,,f,,,,,,,,f,,won
f,,f,,,,f,,,,,,,,,,f,,,f,,,,,,,,,,f,,,,f,,,won
,,f,f,,,,,,f,,,,,,,f,,,t,,,f,,,,,,,,,,,t,,,won
,f,,,,,,f,,f,,,,,,f,,,f,t,t,,,,,t,,,f,f,,,t,,f,n,won
,,,,,,,,,,,,,,n,,,,,,,,f,,,,,,f,,,,,,,,won
,t,,,,,f,,,,,,,,,,,f,,,,t,,,,t,,,,,,,,,,,won
,t,,,,f,f,f,,f,,,,,,,f,,,,,,,t,,,,f,,,,,,,,,won
,f,,,,,,,,,t,f,,,w,,,,,,,,f,,,,,,,,,f,,t,,,won
,f,f,f,,f,f,,,,,,l,f,,f,,,,,,,,t,f,,f,,f,,,,,t,f,,won
,,,,,,,,,,,,,f,,f,,,f,f,,f,,,,t,,,,,,,t,,,,won
,,,,,,,,,,,,,f,,,,,,,,,f,,,t,f,,,,,,,,f,,won
,,,f,,f,,,,,,,,,,,f,,,,,,f,,,,f,,,,,,,f,f,,won
,,f,,,f,f,,,,,,,,,,f,,f,,,,,,,,,,,f,,,t,,,,won
,f,,,,,f,,,,,,,,n,,,f,,,,,,f,,,,f,,,,,,,,,won
,,,,t,,,f,f,,,,,f,,,,,f,,t,,,,,,,,,,,,,,,,won
f,,,,,,,,,f,,f,,,,f,,,,,,,,,,,,,f,,,,,f,f,,won
,f,,,,,,,,,,f,l,f,,,,,,t,,,,,f,,,f,,,,f,f,,,,won
,,f,f,,f,f,,f,,t,,,,,,,,,,,f,,,f,,,,,,,,,,,,won
,,,,,,f,,f,,,,,,,,,,,,,,f,,,,f,,,,,,,,f,,won
,,,,,,,,,,,f,l,f,,,,,f,,,,f,,,,,,,,,,,,,,won
,,f,,,,,,,,,,,f,,,,,,,t,f,,,,,f,f,,f,,,,,,n,won
,,,,,,,,,,,f,,,,,,,f,,,t,,,,,,,,,,,,,,,won
,,,,,,,,,,t,f,,,n,f,,,,,,,,f,,,,f,,,,,,,,,won
,t,,f,,,,,t,,,,,,n,,f,,,,,,,,,,,,,,,f,,,,,won
,,,,,,,f,,,,,,f,,,f,,f,,,,,f,,,,,,,t,,,,,,won
,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,t,,,t,f,,,won
,t,,,,f,f,,,,,f,,,n,,f,,f,t,,,,,f,,,,,t,,,,,,n,won
,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,won
,,f,,,,f,,,,,,,,,,,,,t,,,,,f,t,,,,,,,,,,,won
,,,,,,f,,,f,,,,,w,,,,,,,t,,,,,,,,,t,,f,,f,,won
,,,,f,,,,,,,,,,,,,,,,,,,t,f,,,f,f,,,,,,,,won
,t,,f,,,,,,,,,,,,t,,,,,,t,,,f,t,,,,,,,,,,,won
,,,,,,,,,,,,,,,,f,,,,t,,,,,,,,,,,t,,f,,n,won
f,,,,,,,,,,,,,f,,,,,,,,,,,,,,,f,,,,f,,,,won
,,,,,,,,,,f,f,l,,,,f,,,,,,f,,,,,,,,,,f,,f,,won
,,f,,f,,,,,,f,f,,,,,,,,,,,,,,,,,f,,,,,,,,won
,,,,,f,,,t,f,,,l,f,w,,,f,,,,t,,,,,,,,,t,,,,,,won
,,,f,t,,,,,,f,f,,,,,,f,,,,,,,,,f,f,,f,,,,f,,n,won
,,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,won
,,f,,f,,,,,,t,,,,,f,,f,f,t,,,,,f,,,,,,,,,,,,won
f,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,t,,won
,t,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,t,,,,t,,won
f,t,,,t,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,n,won
,,,,,,,,,f,,,,f,,,f,,,,,,,,,,,,,,,,,f,,,won
,,,,,f,f,f,,,,,,,,f,,,f,f,,,f,,,,,,f,,,,,f,,,won
,,f,,,,,f,,,,f,,,,,,f,,,,,,,,,,,f,,,,,,,,won
,f,,,,,,,,,,,,f,w,,,,f,,,,,,,,,,,f,,,,,t,,won
,,,,,,,,,,,,l,,,,f,,f,,t,,f,,,,,,,,,,,f,,,won
,,f,,,f,,,,,,,,,w,,,,,,,,,,,,,,,,,,,,,,won
,f,f,t,,f,,,,f,,,,f,,,f,,,,,,,f,,,f,,,f,t,,,f,,,won
,,,,,,,,,,,,,,,,f,,,,t,t,f,,,,,,,,,,,,t,,won
,,,,,,f,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,n,won
,,f,,,,,,,f,t,f,,,,,,,,,,,f,f,,,,,,,t,,,,,,won
,,,,,,,,,,,,,f,,,,,,,,,f,,,,,,,,,,,,,,won
,f,,,,,,,,,t,,,f,,f,,,,,t,,,t,,,,,f,f,,,,t,,,won
,,,,,,,f,,,,f,,,w,,,,,,,,f,t,,t,,,f,,,,f,,,,won
,,f,,f,,,,,f,,,,,,,f,t,,,,,,,,,,,,,,f,t,,,,won
,f,,,,t,,,,,,,l,,,,,t,,,,t,,,,t,f,,,,,,,,,,won
,,,,,,,,,,,,,,,,f,,,,t,,,,,t,f,,,,,,,,,n,won
,,,,,,,,,,,f,,,w,,,t,,,t,,,,,,,f,,,,f,,,f,,won
,,f,,,,,f,,,,,l,,,,,,,,t,t,,t,,,,f,,,,f,,,,,won
f,,,f,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,t,,,won
,,,,,t,,,,,,,,f,,,,t,,,,,,,,,,,,,,f,f,,t,,won
,f,f,,,t,,,,,t,,,,,,f,,,,,,,f,,,f,,,,,,,,f,,won
,,,,,,,,,,,,,,,,f,,,,,,f,,,,,,,,,,,,,,won
t,,,,,,,,,f,,,,,w,f,,,,,,,,,f,,,,,,,f,,,t,,won
,f,f,,,,,,,f,,,l,,,,,f,f,,,f,,,,,f,,,,,f,,,f,,won
,,,,,t,f,,f,,,,,,n,,f,,,,t,,,,,,,,,,,,,,,,won
,,,,,,,,,f,t,,,,,,,f,,,,,,t,,,f,,,,,,,,f,,won
,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,won
f,f,f,,f,,,,,,t,,,,n,,,,,,,,,,,,,,,,,,t,,,n,won
,,f,,f,t,,,,,,,,,,f,f,,,,,f,,,,,,,,,t,,,,f,,won
f,f,,f,,,,,f,,,,,,,,f,,,t,,,,,,,f,,,,,,,,f,n,won
,f,,,,,,,f,,t,,,,,,f,,,,,,,,,,f,,,,,,f,,f,,won
,f,,,,,,,,,,f,l,,,,,,,,,f,,,f,,,f,f,,,,,f,,,won
,f,,,,,,,,f,,,,,n,,f,,,,,,,,,,,f,,,,,,,,n,won
,,,,,t,,,,,,,,,n,,f,,,,t,,f,,f,,f,,,,,,t,,f,,won
,,,,,,,,,,,f,,,,,f,,,,,t,,,,,,,,,,,t,,,,won
,,,,,,,,,f,,,l,,,,,,f,,t,,,,,,,,,,,,t,,f,,won
,,,,,,,f,,f,,,l,,,,,f,f,t,,t,,,,,,f,,,,,,,,n,won
f,f,f,,,,f,,f,,t,,,f,,,f,,,,,,,,,,,,,f,,,,f,t,n,won
,,,,f,,f,,f,,,,,,,f,,,,,,,,,,t,,,,f,,,f,,,,won
f,,f,,,,f,,,,t,,,,,,,,,,t,,,,,,,,,,,,f,,,,won
,f,,,,,t,,f,,t,,,f,,,,,,,,,,,,,,,,,,,,,,,won
f,,f,f,,t,,,t,f,,,,,,,,f,,,t,,,,,t,,,,f,,f,f,,,,won
f,,,t,,,,,t,,,,,,w,,,f,f,,,,,,,,f,,,f,,,,,,,won
,,,,,t,f,,,,,,,,,,f,,,,t,,,,,t,f,,,,,,,,t,,won
,,,,,t,f,,,,t,f,,,,,f,,,,,t,f,,,,,,,,,,,,,,won
,,,,,,f,,f,,,f,,,w,,,,,,,f,,,,t,,,,,t,f,,,,,won
,,,,,,f,f,,,,,,,,,f,,,,,,,,f,,,f,,,,,t,,,,won
,,,,,,,,,,,,l,f,,f,,,,f,,,,,,,,f,,f,,,,,f,,won
t,,,f,t,,,,,,,f,,,,,,,,f,t,,,,f,t,,f,,,,,t,f,,,won
,f,,,,,,,f,f,,f,l,,w,,,,f,,,,f,f,,,,,,,,,,,,,won
,f,,,,t,,,f,f,,,l,,w,,,,,,,,,,f,,,,,f,,,,,,,won
,f,,,,,,,,,,f,l,,,,f,,,f,,,f,,f,,,f,,,,,,f,,,won
,f,,,,t,,,,,,,,,,,,f,f,,,,,,f,,,,,,,,,,t,,won
,,,,,,,,,,t,,,,w,,,f,,f,,,f,f,,,,f,,,t,,,,,,won
,,,,,f,,f,,f,f,,,f,,f,,f,f,,,,,t,,,,,,,,,,,,,won
,,,,,f,,,f,,,f,,,,f,,f,,,,,,,f,,,,f,t,f,,,,,,won
f,,,,,,,,,,,,,,,,,,,,,t,,,f,,,,,,f,f,,,,n,won
f,t,,,,,f,,,f,,,,,,,,,,,,,,t,,f,,,f,,,,f,,,,won
,,,,,,,,,,,,,,,f,f,,f,,,t,f,,,,,,f,,,,,,,,won
,t,,,,,,,t,,,,,,n,,,,,f,,,,f,f,,,f,f,,,,,,,,won
,,,,,,f,,,,,,,,,,f,,,f,,,,,,,,,,,f,,,f,,,won
f,,,f,,,,f,,,,f,,f,,,,f,,,,,,,f,,f,f,,f,,f,,,t,,won
,,,,,t,,,f,f,f,,,,,,f,,,,,,f,,,f,,,,f,,,,,t,,won
,,f,,,,,,,,,f,,f,,,,,,,t,,,,,,,,f,f,,,,,t,n,won
,,,,,,f,,t,f,,f,,,n,f,,,,,,,,,,,,f,f,f,,,,,,,won
,,f,t,,,,,,,,,,,,,,,,,,,,f,,,,,,f,f,,,,t,,won
f,,f,,,,,,t,,,,,,,,,,f,,,t,,,f,,,,,,,,,,,,won
,t,,t,t,,,f,,,,f,,,n,,,f,,,,,,,,,,,f,,,,f,,,n,won
,,,f,f,,,,,,,,,,,f,f,t,,,,,,t,f,,f,,,f,,,,,,,won
,,,,f,,,,,f,,,,,,,,,f,,,,,,,,f,,f,,,f,,,,,won
,f,,,f,,,,,,f,,,,n,,,,,,,,,t,,,,,,,,,,,,,won
,,f,,,f,,f,,f,,,,f,,,,,,,,,,,,f,,,,,,,,,t,,won
,f,,,,f,,,,,,,,,,,,t,,,t,,,,,,,,,f,,,,,,,won
,,f,,,f,,f,,,,t,,,,,f,,,,,,,,,,,,,,,f,,,,,won
f,,f,f,,,,,,,,,,,,f,,,,f,,,,,,,,,,f,,f,,,t,,won
,,,,,f,,f,t,f,,,,,,,,,f,,,t,f,f,,,f,,,,,f,,,,,won
,,,,,,,f,,,,,,f,,,f,,,,,,,f,,f,,f,,,,,,,,,won
f,,,,,,,,t,,,,,,,f,f,,,f,,,,,,,,f,f,f,f,f,,,,,won
,,f,,,,f,,,,,t,l,,,,f,,,,t,,f,,,,f,,f,f,,,f,,,n,won
f,f,,f,,t,f,,,,,,,f,n,,,,,,,,,,f,,,,,,,,,,,,won
,f,,,,,,,f,,,,,,,,,,f,,,,,,,,f,f,,,,,,,t,,won
,,,,f,,,,,,,f,,,,,,,f,,,f,f,,,t,t,,,t,,,,,t,t,won
,,,,f,f,f,,,,f,,l,,,,,,,,,t,,,,,,f,,,,f,,,t,,won
,f,,,f,,,,,f,f,,,,,,,,,,,,,,,,,f,,,,f,,,t,t,won
,,,,,,,,,,f,f,l,,,,,,,,,,,,f,,,,f,,,,t,f,,,won
,,,f,,,,,,,,,,,n,,f,,,f,,,f,,f,t,,,,f,,,t,,t,,won
,f,,,,,,,,,f,,l,f,,,,,,f,,,,,f,,f,,,,,f,,,,,won
,,,,,t,,,,,,,,f,,,,,,,,,,,,,,f,f,f,,,f,f,,,won
,f,,,,,,f,,f,,,,,,f,,,f,f,,,,,,,f,,,,f,f,,,,,won
f,,,,,,f,,,,,,l,,,,,,,,,f,,f,,,,,,f,,,,,,,won
,,,,,,,,,,f,,,,,,f,f,,,,,f,,,,,,,,,f,,f,,,won
,,,,,,,f,,,,f,,,,,f,f,f,,,f,,,,,,f,,,,,,,,,won
,,,,,,,f,f,f,,,l,,,,,,f,,,,,,,,,f,,,,,f,,,,won
,f,f,,,,,,t,,,f,,,,,,f,f,,t,,,,,,,,,,,,,,,,won
,,,,,,f,f,,,,,,,n,,,,,,,,,,,,,,,,f,f,,t,,,won
,,f,,f,f,f,,,,f,,,,n,,,,f,,,,,,,,,,,,,f,,,t,,won
,,,,,,,f,,,,,l,,,f,,,,f,,,,,,,,f,,,,,,,,,won
,,,f,,,f,f,,,,f,l,f,,,f,,,,,f,,,f,,,,,,,,,f,,,won
f,,,f,,,,,f,,,,,,,f,,,,,t,,,,,,t,,,,,,,,,,won
,,,,f,,f,,f,f,,,,,,,,,,,t,f,,,,,f,,,,,,,,,,won
f,,,,,,,,,,,,,,,f,,,,,t,t,f,,f,,,f,,,,,,,,,won
,,,f,,,f,f,,,f,,,,,,,,f,,,,,,,,,,,,,f,t,f,,t,won
f,,,,,,,,t,,f,,,,,t,f,f,,f,,,,t,,,,,,,,,,f,,,won
f,,,,,,f,f,,f,,,,,n,,,,,f,,,,,f,,,,,,,f,,,t,,won
f,,,,f,f,,,,,,,,,,,,,f,,,,,,,f,,,,,,,,,,,won
f,,,,,,,,,,,f,,,n,,f,f,,,,,,t,f,,,,,,,,,,,,won
,,,,,,,,,,,,l,,,,,f,,,t,,,f,,,,f,f,,,,,,,,won
f,,,f,,,,,f,,,,,,,f,,,,f,,,f,,,,,,,,,,,f,,,won
,,f,,,,,,,,,,l,,,,,,,,,f,,,,,,,,,f,,,,,,won
,f,,,,f,,,,,,,,,,,,,,,,,f,,,,,,f,,f,f,,,,,won
,,,,,,f,f,,f,,,,,n,,,,,,,,,,,,t,f,f,t,,,,,,,won
,f,,f,,f,,,,,,,,,,,,f,,,t,,,,,f,,,,,,f,t,,,,won
f,,,,t,,,f,,f,,,l,,,f,f,,,f,t,,f,,f,,,,,,,,,,t,t,won
f,,,,,,,,,,,,,f,n,,,f,,,,,,,f,,f,,,f,,,,,,,won
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,won
,,,f,t,,,,t,f,,,,,n,,f,,f,,,,,,,,f,f,,f,f,,,,t,,won
,,,,,,,,,,,,,,,,,,,,t,,,,,,,f,,,,f,,,t,,won
,,,,,,f,,,,,,,,n,,,,,,,,,,,,,,,,,,,,t,,won
,,,,,,,,,,,f,,,n,,,f,f,,,,,,,f,,f,,,,,,,,,won
f,,f,,,t,,,t,,,,,f,n,,f,,,,t,,,,f,,f,f,f,f,,,t,t,t,,won
,t,,,,,f,,,,,,l,f,,,,,,,,,,,,f,,f,,f,,f,,,t,,won
,f,f,,,,f,,,,,,,,,,,,,,,,,,f,,,,,,f,,t,,,,won
f,,,,,,,,f,,,f,,,,,,,f,,t,f,f,t,,,,,,f,f,,,f,,,won
,,,,,t,,,f,f,,,,,,f,,f,,f,,,,,,,f,,,,,,,,,t,won
f,,,,f,,f,,,,,,,,,,,,,,,,,t,,f,f,,,,,,,,,,won
f,,,f,f,,,f,,,,,,f,,,,,f,,,,,,,,,,,,,,t,f,,t,won
,,,,,,,,f,,,,l,,,,,,,,,,,,f,,,,,,,f,,,t,,won
f,f,,,,,f,,,,,,,,n,f,f,,f,,,,,t,,f,,,,f,,,f,,t,,won
,,,,,,,f,,,,,,,n,,,f,,,,,,,,,,,,,,,f,,,,won
f,t,,,,t,,,,,,,,f,,,,,,,,f,,,f,f,,,,,,,,,,,won
f,,,,,,,,,,,f,,,,f,,,,f,t,,,,,f,,,,,,,,,,,won
,,f,,,,,,,,,,,,n,f,,,,,,,,,,,,f,,f,f,,,,t,t,won
,,,,,t,,,,,f,,,,n,,f,f,,f,,,f,f,,,,,,,,,,,,,won
,,,,,,f,f,,,f,f,l,,,f,f,,,f,,,,,,,,f,,,,,,,,,won
,,,f,,,,,,,,,l,f,,f,,,,,,,,,,f,,,,t,f,,,,,,won
,,f,,,,,,,,,,,,,,,,,,,f,,,,,,,,t,,f,,,,,won
f,f,,,,,t,,f,f,,f,l,f,,,,f,,,,,,,f,,,f,,t,f,,,,,,won
,,,,,,,,,,,,l,f,,,f,,,,,,f,,,f,,,,,,f,,,,,won
,,,,,,,f,,,,f,,f,,,,f,f,,,,f,,,,,,f,,,f,,f,,,won
f,,,,,,,,,f,,,l,,,f,f,,f,,,,,f,,f,,,,,,,,,t,,won
,,,,f,,f,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,won
,t,,,,t,,f,,f,,,l,,,,,f,,,,,,,,,,,,,,,,f,,,won
,,,,,,,,,,,,,,,,,f,,f,,,f,,,,,,,,,,,,t,t,won
,,,,,,f,,t,,,,,,n,,,,f,,,,,,f,,,,,t,,,,,,t,won
,t,f,t,t,,,,,,,,,,,,,,,,,,f,,,,,,f,,,,,,,,won
,,,f,,t,,,t,f,,,,f,,,,,,f,,,,,f,,,,,,f,,t,f,,,won
,,,,,,,,,f,,f,,,,f,,f,,,t,,,,,,,,f,,,,,,,,won
f,f,,,,,,,,f,,,l,,,,,,,,,t,,,,t,f,f,,,f,,,,,,won
,,,,,,f,,,,,,,,n,f,,,f,,t,,f,f,,,,,,,,f,,f,,,won
f,,,,,,,,,,,,,,,,,f,f,,,,,,,t,,,,,,,t,f,t,t,won
,,,,,,,f,,,,,,,,,,f,,,,t,,,,,,f,,,f,f,t,,,t,won
f,f,,,,,,,,f,,,,f,,f,,,,,t,,f,,,,f,,,,,,,,,,won
f,,,,,t,,f,,,,,,,,,,f,,,,,,,,,,,f,t,,,,,,,won
,,,,,,,,,,,,l,,n,,,,,f,,,,,,,,,f,,,f,,,,,won
,,,,,,,,,f,,,,,,,f,,f,,,,,,,f,f,,,,f,,t,,,,won
,,,f,,,f,f,,f,,,,,,t,,,,,,t,,,f,f,,,,,,,,,,,won
f,,,,,f,,,,f,,,,,,,,f,,,,,,,,,,f,,,,,,,t,t,won
,f,,,,,f,,,,,t,,,n,f,f,,f,,,,,,,,f,,,,,,,,,,won
,,,,,,,f,f,,,,,,,,f,f,,,,,f,,f,,,,,,,f,,,t,t,won
,,,,,f,,f,,,,,,,,f,,,f,,,f,f,,,,f,f,,,,,,,,n,nowin
,,,,,,,f,,,,,g,,,,,,,,,,,,,,,f,,f,f,t,t,,f,,nowin
,,,,,,,,f,,,,,,,,,,,t,,f,,t,,,,,f,,,,,,,,nowin
f,,,,,,,,,,,,,,,,f,,,,,f,,,,,,,,,,t,,,,,nowin
,,f,f,f,,,,,t,f,,g,f,,,f,t,,,f,,,,,,,,,,,,,,,,nowin
f,,,,,,,,,,t,,,,,,,,,,f,f,,f,,t,,,,,,f,,,t,,nowin
,f,f,,,,,,,t,t,f,,,,,,,,f,,,f,,f,,,,,f,,,t,,,n,nowin
,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,f,f,t,,,nowin
,,,,,,,,,,,,g,,,,,,,,,,f,,,t,,f,,f,,,,,,n,nowin
,,,f,t,f,t,,,t,t,,,,,f,,t,,,,f,,,,t,,,,,f,,t,,f,,nowin
,,,,,,,,,,,,,f,,f,f,,,,,,,,,,,,f,,f,,,f,,n,nowin
,,,,,f,,t,t,,f,,,,,,,,,,,,,,,,,,,f,,,,f,,,nowin
f,,,,,,,,,,,f,g,f,,,,,f,,,,,t,,,,,f,,f,,f,,,n,nowin
,,,,,f,t,,,t,,,g,,n,,,t,,f,,,,,,,f,,,,f,,f,f,,,nowin
,f,f,,,f,,,,,f,,,,n,,f,,,,f,f,,,,,f,f,,,,,f,,,,nowin
,,,,,,,,,,,,,f,,f,,,,f,,,,,f,,,f,,f,,,,,,n,nowin
,,,,,,,t,,t,,,,,,t,,,,,,f,,,,,,f,,,,,t,,,n,nowin
,f,,,t,f,,,t,,,,,f,n,,,t,f,,,,,,,,,f,,,,,,,,,nowin
f,,,,f,f,t,,,,f,,,,,,,,,f,f,,,,f,,,f,,,f,,,,,,nowin
,,,,,,,,t,,f,,,,,,,,,,,,,,,,,,,f,,,f,,,n,nowin
,f,,,,f,,,,,,f,g,,b,,f,,,,,,f,t,f,,,,,,f,,,,,,nowin
t,,,,,f,,,,,,,,,,f,f,,,,,,,,,,f,,f,,,f,,,t,,nowin
,,,,,,,,t,,,f,,,,,f,,,,,,,f,,,,,,,,,,,,,nowin
,f,,,t,f,,,,,,,,f,,,,,,,,,,,f,,,,,,,,,,t,,nowin
,,,,,f,,,,,t,,,,,,,t,,,f,,,,,,,,,,,,,,,,nowin
t,,f,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,nowin
t,,,f,,,t,,t,,,,,,,,,,,f,,,,,,,,,,,,,,,,,nowin
t,,,,,f,,,,,,,,,,,,,,f,,,f,,,,f,,,,,f,,,,,nowin
,,,,f,,,,,,t,,,,,,,,,,,f,,,,t,,,,,,,f,,,,nowin
t,,,,t,,,t,,,,f,,,,,,,f,,,,,,,,,,,f,,f,f,,,n,nowin
t,,f,,,f,,,,,,,g,,n,,f,,,,,,,,,,,f,,,,f,,,,,nowin
,f,,,,,,,,,,,,,,,,,,f,,f,,,,,,,,,,,,,,,nowin
t,,,,,,,t,t,,,f,,,,f,,,,f,,f,,,f,,,,,,,,,f,,n,nowin
,,,,,,,,t,t,,,g,f,,,,,,,,,f,,,,,,,,f,f,,,,,nowin
,f,,f,,,,,,,,,,,,f,,t,f,,,,,f,,,,,,,,,,,,,nowin
t,f,f,f,,,t,t,t,,,,,,,,,,f,,,,,,f,,,f,f,,f,,,,,,nowin
,f,,,,,,,,,f,f,,,,,,,,,,f,f,,,,,,,,,,,,,,nowin
,,,f,,,t,,,,t,,,,,,,,,,,,,t,f,,,,,,,,,f,,,nowin
t,,,,,,,,,,,,,,,,f,,,,,,,,f,,,,,,,f,,,,,nowin
,f,,,,f,,,,,,,g,,,,,,,f,,,,t,,,,,,,,,,,,n,nowin
,,f,,,,,f,,,,,,,,,,,,,f,,t,,f,,,f,,,,,,t,,,nowin
,,,,,f,f,,,,,,,f,,f,t,,,,,,t,,,,f,f,,,f,,f,,,n,nowin
